opta_id,full_name,birth_date,country,soccRole,position,team,games,mins_played,touches,xG,npxG,opxG,opshots,opgoals,goals,xA,opxA,xOVA,xA_received,xT,xT_pass,xT_carry,xT_from_passes_received,xg_blocked,xg_against_team
216183,Brahim Díaz,1999-08-03,Spain,WAM,Midfielder,Milan,31,1871,1073.0,4.5485798,4.5485798,4.356782029300001,26.0,3.0,3.0,2.1859471,2.1849571,2.4022744,4.3340402,1.7476907,0.9827057,0.764985,2.7033526,0.0,18.823392300000002
216250,Filippo Bandinelli,1995-03-29,Italy,CM,Midfielder,Empoli,35,1963,1043.0,2.1068139,2.1068139,1.0546806415999999,25.0,1.0,2.0,3.4004889,3.3563801,4.0715484,1.4113940999999999,1.645101,1.1495179,0.4955831,0.9285709,0.3781929,38.8278504
216588,Silvan Hefti,1997-10-25,Switzerland,FB,Defender,Genoa,16,1290,779.0,0.1595287,0.1595287,0.0463644005,1.0,0.0,0.0,1.4169554,1.3959997,1.3401596,0.2153691,0.9245662,0.6504265,0.2741397,0.1998786,0.1153776,21.2841537
217596,Kelvin Amian,1998-02-08,France,FB,Defender,Spezia,32,2650,1526.0,2.4754173,2.4754173,1.6285590381000001,16.0,0.0,1.0,1.5193463999999999,1.491659,2.5425852,1.4068653,1.2446788,1.2815063,-0.03682749999999998,0.1743686,1.3299749,52.0138404
218005,Adam Ounas,1996-11-11,Algeria,WAM,Midfielder,Napoli,15,312,310.0,0.6408128,0.6408128,0.5638306961,10.0,0.0,0.0,0.9050461000000001,0.8318091999999999,1.1995707,0.2730396,0.5913358,0.411296,0.1800398,0.4318441,0.0,2.2249526
218324,Kingsley Michael,1999-08-26,Nigeria,CM,Midfielder,Bologna,2,76,41.0,0.012519,0.012519,0.012519042,1.0,0.0,0.0,0.0161494,0.0160741,0.0262002,0.0031073000000000003,0.0334672,0.022003,0.011464199999999999,-0.0179953,0.0568598,1.0256650999999999
218329,Victor Osimhen,1998-12-29,Nigeria,FW,Forward,Napoli,27,1989,714.0,12.7673432,12.7673432,10.646941913600001,80.0,11.0,14.0,1.3224088999999999,1.3222890999999999,5.4551345,8.6352439,0.38543540000000004,-0.2996796,0.685115,6.4939761,0.186374,22.1538833
218362,Adrian Semper,1998-01-12,Croatia,GK,Goalkeeper,Genoa,1,90,42.0,,0.0,0.0,0.0,0.0,0.0,0.0039979,0.0039979,0.0025812,0.0014166,0.0289675,0.0271284,0.0018391,-0.0205069,0.1128022,0.8090659
218368,Josip Brekalo,1998-06-23,Croatia,WAM,Midfielder,Torino,32,2296,1487.0,4.7063876,4.7063876,4.5974994142,38.0,7.0,7.0,4.9409491,2.9376298,4.6990729,2.9012802,1.4906236,0.5126407000000001,0.9779829,2.2799433,0.0099517,27.8825952
218441,Rogerio,1998-01-13,Brazil,FB,Defender,Sassuolo,23,1733,1378.0,0.5120329,0.5120329,0.45179681,12.0,0.0,0.0,1.9146948,1.6181927,1.8735585,0.2571683,1.9337472,1.3694223,0.5643249,-0.08844769999999999,0.5807475,27.0276289
218707,MBala Nzola,1996-08-18,Angola,FW,Forward,Spezia,21,1060,438.0,2.5699969,2.5699969,2.3157904315,17.0,1.0,2.0,1.1439417,1.1438045000000001,1.1179176000000002,2.5983572,0.5335066,0.0722831,0.4612235,1.4118036,0.0,23.390884
218784,Antonín Barak,1994-12-03,Czech Republic,CM,Midfielder,Verona,29,2347,1478.0,9.6927943,6.5657983,4.9727240893,37.0,5.0,11.0,3.3610233000000003,3.3603082,5.703180000000001,4.0076596,2.1000773,1.4507151,0.6493622,2.5561091,0.35665600000000003,35.4138597
219497,Emil Bohinen,1999-03-12,Norway,CB,Midfielder,Salernitana,11,699,429.0,0.1047073,0.1047073,0.0639015865,3.0,0.0,0.0,0.35874439999999996,0.1635205,0.1999252,0.0687059,0.1495027,0.09174850000000001,0.057754200000000006,0.035753799999999995,0.065818,8.303234400000001
220002,Luka Bogdan,1996-03-26,Croatia,CB,Defender,Salernitana,6,396,183.0,0.05384220000000001,0.05384220000000001,0.0,0.0,0.0,0.0,0.0428787,0.0417718,0.0558309,0.0402882,0.09553619999999999,0.0772775,0.0182587,-0.0862363,0.14704119999999998,14.0774145
220063,Rodrigo Becão,1996-01-19,Brazil,CB,Defender,Udinese,35,3132,1841.0,1.6545168000000001,1.6545168000000001,0.7374633093999999,4.0,1.0,2.0,0.8475398,0.8279022,1.3856443,1.1017248,1.1695961,0.9599455,0.2096506,-0.3575166,1.5404942,48.8535878
220091,Giovanni Crociata,1997-08-11,Italy,CM,Midfielder,Empoli,1,14,12.0,0.1071801,0.1071801,0.1071800515,1.0,0.0,0.0,0.0649198,0.0649198,0.0263083,0.1467468,0.0705593,0.0545379,0.0160214,0.1166864,0.0,0.093306
220391,Thomas Henry,1994-09-20,France,FW,Forward,Venezia,33,2122,835.0,7.3236167,7.3236167,6.4230192565,46.0,7.0,9.0,2.5137667,2.5136043,4.8706555,4.9812364,0.7325259,0.6156440000000001,0.1168819,2.8038961000000002,0.1835879,47.9849396
221586,Nahuel Molina,1998-04-06,Argentina,FB,Defender,Udinese,35,2649,1564.0,3.79223,3.79223,2.982886023,33.0,4.0,7.0,3.6478001,3.1683075,5.123711,1.7554889,2.8038234,2.2677448,0.5360786,1.1970121,0.11329990000000001,45.0458578
221608,Ronaldo Vieira,1998-07-19,England,DMC,Midfielder,Sampdoria,14,487,349.0,0.0813402,0.0813402,0.0813402086,1.0,0.0,0.0,0.20598239999999998,0.2052244,0.133081,0.153484,0.0553663,0.0322104,0.0231559,-0.03494229999999999,0.1924949,9.5247885
221781,David Okereke,1997-08-29,Nigeria,FW,Forward,Venezia,32,2062,787.0,5.3194854,5.3194854,4.6790104964,35.0,7.0,7.0,1.4482574,1.448012,2.9138495,3.8584258,0.6880947,0.08380449999999999,0.6042902,2.4979645,0.0600303,47.5988155
222467,Fabio Depaoli,1997-04-24,Italy,FB,Defender,Verona,24,805,449.0,0.7576894,0.7576894,0.7000604664,8.0,1.0,1.0,0.9286508,0.9185337,1.2808517,0.39550620000000003,0.5750722,0.5842036,-0.009131399999999993,0.13469810000000002,0.09184819999999999,13.380509199999999
222784,Theo Hernández,1997-10-06,France,FB,Defender,Milan,32,2712,2223.0,4.6116455,3.0481475,2.4671583455,23.0,4.0,5.0,6.1680969999999995,5.1795517,7.0521142,0.8006908,4.3533191,2.9681154,1.3852037,0.3210995,0.2012461,25.821070799999998
222786,Panagiotis Retsos,1998-08-09,Greece,CB,Defender,Verona,5,49,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025944500000000002,0.0256559,0.0238334,0.0018224,0.036997300000000004,0.021604199999999997,0.0153931,0.0089396,0.0,0.7177443
223353,Bryan Reynolds,2001-06-28,USA,FB,Defender,Roma,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002109,0.0001579,-0.0008055,0.0009538,0.0016762,0.0016762,0.0,0.0136643,0.0,0.0
223434,Igor Julio,1998-02-07,Brazil,CB,Defender,Fiorentina,30,2239,1938.0,0.3473486,0.3473486,0.0,0.0,0.0,0.0,0.7910059,0.7811253,0.5158475,0.6146240000000001,1.646991,1.2279560999999999,0.4190349,-1.0527466,1.8700715,27.9575323
223540,Giacomo Satalino,1999-05-20,Italy,GK,Goalkeeper,Sassuolo,1,8,2.0,,0.0,0.0,0.0,0.0,0.0,5.49e-05,5.49e-05,5.49e-05,0.0,0.0,0.0,0.0,0.0,0.3747814,0.3747814
223541,Federico Chiesa,1997-10-25,Italy,WAM,Forward,Juventus,14,867,482.0,2.9733372,2.9733372,2.9284581291,25.0,2.0,2.0,1.1753423,1.0791262,2.7124425000000003,1.3395258,1.1256834,0.5095188,0.6161646,0.9154374000000001,0.0,10.4897899
223723,Takehiro Tomiyasu,1998-11-05,Japan,CB,Defender,Bologna,1,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384344,0.0382884,0.0381473,0.0002429,0.0040149,0.0040149,0.0,-0.000353,0.0,0.0
223966,Riccardo Orsolini,1997-01-24,Italy,WAM,Forward,Bologna,29,1793,1068.0,5.6925106,4.1290126,3.6492401111,37.0,3.0,6.0,1.4839761999999999,1.0144381,2.71161,2.2442857,1.3932312,0.9163216000000001,0.4769096,1.9902739,0.1047664,27.8101865
224990,Mert Müldür,1999-04-03,Turkey,CB,Defender,Sassuolo,31,2045,1485.0,0.5254801,0.5254801,0.5254800346,9.0,0.0,0.0,1.5399409,1.5145954000000001,1.787567,0.2552798,2.4859915,1.7127022,0.7732893,-0.0471048,0.5112065000000001,40.6772747
225006,Julian Kristoffersen,1997-05-10,Norway,FW,Forward,Salernitana,1,6,3.0,0.0299242,0.0299242,0.0299242362,1.0,0.0,0.0,0.002311,0.002311,-0.0173724,0.0496862,0.007211,0.007211,0.0,0.0,0.0,0.1057826
225479,Dusan Vlahovic,2000-01-28,Serbia,FW,Forward,Juventus,36,2938,1192.0,17.719825,13.029330999999999,11.063956595,93.0,17.0,24.0,3.1406309,3.1392888,4.1214791,11.6093571,0.8332104,0.2188702,0.6143402,8.6500214,0.0708826,36.3312218
225807,Eljif Elmas,1999-09-24,North Macedonia,CM,Midfielder,Napoli,37,1598,1062.0,3.3044169,3.3044169,2.526566658,28.0,2.0,3.0,1.8919488,1.8796773,2.8881636,2.2998529,1.2738798,0.21116239999999997,1.0627174,1.5556429,0.0445132,14.6524041
225897,Fodé Ballo-Touré,1997-01-03,Senegal,FB,Defender,Milan,10,444,354.0,0.30352799999999996,0.30352799999999996,0.0,0.0,0.0,0.0,0.4366253,0.4325288,0.36249919999999997,0.380532,0.4683292,0.344901,0.12342819999999999,0.32955110000000004,0.40194240000000003,7.6955259
226267,Roberto Piccoli,2001-01-27,Italy,FW,Forward,Genoa,17,400,172.0,1.7022721,1.7022721,1.7022720799,7.0,1.0,1.0,0.1980617,0.1980617,0.29618380000000005,1.6041182,-0.062330399999999994,-0.1915142,0.12918380000000002,0.7289017999999999,0.0,7.0040746
226273,Edoardo Vergani,2001-02-06,Italy,FW,Forward,Salernitana,6,98,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010532,0.1010532,0.0444201,0.05663320000000001,0.0013860999999999995,-0.0119092,0.0132953,0.057128399999999996,0.07913129999999999,4.075471100000001
227444,Nikola Milenkovic,1997-10-12,Serbia,CB,Defender,Fiorentina,34,2929,2415.0,1.9053537999999999,1.9053537999999999,0.1095683762,7.0,0.0,1.0,0.6258596,0.6125278,0.480033,2.0384174,1.6609734,1.5384348,0.1225386,-1.3634809,0.610254,35.4105512
228276,Petko Hristov,1999-03-01,Bulgaria,CB,Defender,Spezia,17,1244,785.0,0.3845636,0.3845636,0.0,0.0,0.0,1.0,0.1589769,0.14306660000000002,0.21493030000000002,0.3118587,0.5471627,0.4765174,0.0706453,-0.3408203,1.4267903,28.0173612
229220,Joakim Maehle,1997-05-20,Denmark,WAM,Defender,Atalanta,26,1466,1167.0,2.0161336,2.0161336,1.9591465546000002,18.0,1.0,1.0,1.1681661,1.1497103,2.42112,0.7496882,1.7209013,1.0375473,0.683354,0.3085213,0.0550181,19.1070088
229798,Arkadiusz Reca,1995-06-17,Poland,FB,Midfielder,Spezia,25,1777,1148.0,0.4885584,0.4885584,0.4795388729,7.0,0.0,0.0,1.3860527,1.3607364,1.5396143,0.30974630000000003,1.4365137,0.8342111999999999,0.6023025,-0.10365100000000001,0.508413,33.4151648
229912,Ardian Ismajli,1996-09-30,Albania,CB,Defender,Empoli,20,1263,917.0,0.22286709999999998,0.22286709999999998,0.0182125084,1.0,0.0,0.0,0.1692009,0.167294,-0.0736748,0.4641373,0.6714404,0.7049348999999999,-0.033494499999999976,-0.2807157,0.6755041,29.8445988
230113,Wajdi Kechrida,1995-11-05,Tunisia,FB,Midfielder,Salernitana,17,947,427.0,0.23908449999999998,0.23908449999999998,0.1569426842,4.0,0.0,0.0,0.7338673,0.6891826,0.7049608,0.22422240000000002,0.6093166,0.46135349999999997,0.1479631,0.05945740000000001,0.0579326,24.2603374
230152,Jerdy Schouten,1997-01-12,Netherlands,CM,Midfielder,Bologna,17,1393,1019.0,0.169102,0.169102,0.10105662979999999,4.0,0.0,1.0,0.9196066,0.9183955,0.8852361,0.2038442,1.0056366,0.9735967,0.0320399,0.1044409,0.1397175,26.179757900000002
230386,Daan Heymans,1999-06-15,Belgium,CM,Midfielder,Venezia,7,252,134.0,0.0845677,0.0845677,0.0845676567,3.0,0.0,0.0,0.20808349999999998,0.2078966,0.16397230000000002,0.1299327,0.0854186,0.07980290000000001,0.0056157,0.2035265,0.11950440000000001,5.4492629
231004,Nicolás González,1998-04-06,Argentina,FW,Forward,Fiorentina,33,2358,1507.0,8.9154862,6.5702392,5.619825539,58.0,3.0,7.0,5.4194263000000005,5.4023636999999995,5.9200869,6.0669376,3.3861823,1.9431022,1.4430801,4.0072505,0.0488255,28.099703899999998
232066,Youssef Maleh,1998-08-22,Italy,CM,Midfielder,Fiorentina,28,1014,577.0,2.5407777,2.5407777,2.4422614539,18.0,2.0,2.0,1.97703,1.9764492,1.9812755,2.534747,0.7283169,0.6133694999999999,0.1149474,1.303005,0.0351378,13.9467313
233539,Luca Fiordilino,1996-07-25,Italy,CM,Midfielder,Venezia,15,657,413.0,0.2262288,0.2262288,0.22622882849999998,3.0,0.0,0.0,0.3014925,0.301104,0.26953499999999997,0.25732980000000005,0.0747332,0.0242876,0.05044559999999999,0.074927,0.07059270000000001,16.4578553
233558,Giulio Maggiore,1998-03-12,Italy,CM,Midfielder,Spezia,35,2835,1595.0,4.0150509,4.0150509,3.9191179016,38.0,2.0,2.0,2.4774156,2.4762869,3.954809,2.5302074,1.551847,1.2957105,0.2561365,1.4453761,0.1616423,54.4673779
234506,Abdou Harroui,1998-01-13,Morocco,CM,Midfielder,Sassuolo,22,435,382.0,0.6419004,0.6419004,0.6419004042,13.0,0.0,0.0,0.1124804,0.112374,0.3829128,0.3711052,0.1469085,0.0423414,0.10456710000000001,0.2872842,0.0,6.7814151
235453,Davide Frattesi,1999-09-22,Italy,CM,Midfielder,Sassuolo,36,2885,1772.0,5.9289621,5.9289621,5.4187147075999995,55.0,4.0,4.0,2.4977918,2.4916513,3.7207171999999997,4.6998114,1.951017,0.8299878,1.1210292,2.2808205,0.8775364,53.4961251
235454,Riccardo Sottil,1999-06-03,Italy,WAM,Forward,Fiorentina,24,1243,593.0,2.5815354,2.5815354,1.8599818302,18.0,2.0,3.0,2.054826,2.0545945,3.5536209000000003,1.05765,1.2626975,0.2837658,0.9789317,1.4765053,0.0,16.4036039
235584,Gabriele Zappa,1999-12-22,Italy,FB,Defender,Cagliari,25,1138,783.0,0.318494,0.318494,0.3184940006,6.0,0.0,0.0,0.6045107,0.5912068,0.6796404,0.231279,0.5430317,0.4466859,0.09634580000000001,-0.1026618,0.2640501,30.7053673
235865,Michel Aebischer,1997-01-06,Switzerland,CM,Midfielder,Bologna,12,433,306.0,0.095005,0.095005,0.09500498880000001,2.0,0.0,0.0,0.2668688,0.25057379999999996,0.12502639999999998,0.2205523,0.2085491,0.123001,0.0855481,0.2088422,0.0950936,6.5217101
241127,Martin Hongla,1998-03-16,Cameroon,DMC,Midfielder,Verona,18,643,394.0,1.3592516000000001,1.3592516000000001,1.3137577736,6.0,1.0,1.0,0.1933356,0.1924583,0.8215527,0.7313267,0.2489011,0.1234034,0.1254977,0.36250210000000005,0.0861058,13.6793959
241519,Weston McKennie,1998-08-28,USA,DMC,Midfielder,Juventus,21,1371,782.0,2.6404217,2.6404217,1.7717241327,17.0,2.0,3.0,1.0273299,0.9653728,1.7978129,1.8090875,0.2673885,0.05758579999999999,0.2098027,1.3028274,0.3134507,16.7378861
242058,Moise Kean,2000-02-28,Italy,FW,Forward,Juventus,32,1089,431.0,5.2643145,5.2643145,4.1868621092,23.0,5.0,5.0,0.1482216,0.1481591,1.2942621,4.1189194,-0.155806,-0.4899967,0.3341907,1.8034923,0.0,13.9103906
244290,Emanuel Vignato,2000-08-24,Italy,CAM,Midfielder,Bologna,24,578,481.0,0.4336847,0.4336847,0.243460361,4.0,0.0,0.0,1.0955553,1.0753733,1.1629129,0.3435517,0.9032862,0.6494749,0.2538113,0.3903108,0.0,11.8153941
244291,Sofian Kiyine,1997-10-02,Morocco,CM,Midfielder,Venezia,26,1237,810.0,1.8317863,1.0500373,0.4090329696,16.0,0.0,1.0,2.0732434,1.5846274,2.1666676,0.343966,1.3563454,0.9073216,0.44902380000000003,0.4118932,0.0996145,26.335439599999997
244397,Filippo Delli Carri,1999-05-03,Italy,CB,Defender,Salernitana,5,334,177.0,0.1289129,0.1289129,0.0469165761,2.0,0.0,0.0,0.0361813,0.0307994,0.05151479999999999,0.1081974,0.1608143,0.1320676,0.028746700000000003,0.0023719000000000006,0.19559469999999998,11.0382688
244453,Nicolò Casale,1998-02-14,Italy,CB,Defender,Verona,36,2594,1557.0,0.601594,0.601594,0.20038025639999998,4.0,0.0,0.0,1.4956473,1.4679305,1.3161669,0.7555987,1.8904944000000001,1.4638576,0.4266368,-0.2972807,0.8374061,39.60035
244704,Matías Viña,1997-11-09,Uruguay,FB,Defender,Roma,26,1564,1108.0,0.541077,0.541077,0.5410770625,12.0,0.0,0.0,1.061395,1.0445882,1.3225936,0.27239230000000003,1.3566186,0.9018224,0.4547962,0.1839758,0.11674110000000001,22.3252317
244715,Damir Ceter,1997-11-02,Colombia,FW,Forward,Cagliari,1,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32e-05,9.32e-05,-2.47e-05,0.000123,-0.0102166,-0.0102166,0.0,0.0018906,0.0,0.1968023
245414,Nicolò Zaniolo,1999-07-02,Italy,CAM,Midfielder,Roma,28,1984,1055.0,6.3337032,6.3337032,4.7083297271,55.0,2.0,2.0,2.0627709,1.7922523000000001,3.9247428,4.2026247,2.0398116,0.5760595000000001,1.4637521,3.5624537,0.0,27.3742844
246002,Gianluca Frabotta,1999-06-24,Italy,FB,Defender,Verona,2,18,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036535,0.0036535,0.0024367,0.0012168,0.0081441,0.0069961,0.001148,0.0081241,0.0,0.1031167
246875,Dennis Johnsen,1998-02-17,Norway,WAM,Forward,Venezia,27,1464,570.0,1.7160948,1.7160948,1.7160949221000001,15.0,1.0,1.0,2.0370608,2.0369934,2.2845177000000003,1.4795965,1.2017002,0.7300799,0.4716203,2.1381961,0.0280848,29.9922239
246878,Abdelhamid Sabiri,1996-11-28,Germany,WAM,Midfielder,Sampdoria,14,894,551.0,1.5904241000000001,1.5904241000000001,1.2524543060000002,12.0,2.0,3.0,0.7612419,0.682707,0.9950219,0.9627608,0.5434399,0.3484954,0.1949445,0.93513,0.1023964,16.7649299
247359,Alessandro Buongiorno,1999-06-06,Italy,CB,Defender,Torino,23,1183,724.0,0.4140605,0.4140605,0.0,0.0,0.0,0.0,0.1679161,0.1667743,0.1015996,0.4773497,0.358779,0.3253029,0.0334761,-0.2030926,0.5499683000000001,15.1568492
248981,Luis Binks,2001-09-02,England,CB,Defender,Bologna,15,641,430.0,0.0432833,0.0432833,0.019311076,1.0,0.0,0.0,0.0716712,0.06552140000000001,-0.0691578,0.17556490000000002,0.26624580000000003,0.2253047,0.0409411,-0.057343300000000014,0.17548760000000002,10.710972
249710,Mamadou Coulibaly,1999-02-03,Senegal,CM,Midfielder,Salernitana,12,809,478.0,1.1149938,1.1149938,1.0456899702,9.0,2.0,2.0,0.3877996,0.386866,1.1516557,0.3545065,0.6888428,0.3151873,0.37365550000000003,0.3171362,0.0,15.531031
250199,Nicolás Domínguez,1998-06-28,Argentina,CM,Midfielder,Bologna,28,2024,1581.0,1.194554,1.194554,0.9346226668,14.0,0.0,0.0,2.2191682,2.2014348,1.9275677,1.4681084,1.8279223,1.6372168,0.1907055,0.6290457,0.42475840000000004,29.7281017
420618,Arnór Sigurdsson,1999-05-15,Iceland,CM,Midfielder,Venezia,9,174,82.0,0.1469737,0.1469737,0.1469736844,1.0,0.0,0.0,0.06983400000000001,0.06983400000000001,0.085984,0.1312278,0.0436019,0.0287723,0.0148296,0.24161349999999998,0.0,3.8041891
423112,Zinho Vanheusden,1999-07-29,Belgium,CB,Defender,Genoa,14,989,567.0,0.1378432,0.1378432,0.061702038099999995,3.0,0.0,0.0,0.39672240000000003,0.3916036,0.4021732,0.1274276,0.5017284,0.4202231,0.0815053,-0.2033191,0.9198716,18.7226411
423902,Giorgio Altare,1998-08-09,Italy,CB,Defender,Cagliari,19,1468,1041.0,1.1427442,1.1427442,0.0615607034,3.0,0.0,1.0,0.7520023,0.6899358999999999,1.0519416,0.7807386000000001,1.0854831,1.0559567,0.029526400000000005,-0.2768855,0.2820955,27.7356066
423916,Magnus Warming,2000-06-08,Denmark,FW,Forward,Torino,4,53,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466772,0.0466772,0.0321983,0.014478999999999999,0.06595720000000001,0.0571537,0.0088035,0.0606751,0.0,0.1212656
424044,Hamed Traorè,2000-02-16,Côte d'Ivoire,CAM,Midfielder,Sassuolo,31,1777,1234.0,6.5109775,6.5109775,6.4919311498,50.0,7.0,7.0,3.0372432,2.1610691,6.1629926,2.5092119,3.559176,1.5768966,1.9822794,1.7050417,0.0785756,28.6096559
426634,Tanner Tessmann,2001-09-24,USA,CM,Midfielder,Venezia,20,671,352.0,0.4355383,0.4355383,0.2726719882,6.0,0.0,0.0,0.0881758,0.0862674,0.0067749999999999755,0.5152896,0.2648073,0.1641191,0.1006882,0.2868212,1.0997508999999999,15.925212
427148,Szymon Zurkowski,1997-09-25,Poland,CM,Midfielder,Empoli,35,2319,1423.0,3.5616352,3.5616352,2.5434544405,41.0,5.0,6.0,1.5036819000000001,1.5025387,3.1654795,1.9029323,0.8882097,0.4863147,0.401895,1.4932637,0.4672945,44.3379416
427168,Gianluca Busio,2002-05-28,USA,FW,Midfielder,Venezia,29,1955,1196.0,1.0483183,1.0483183,0.9453950589000001,11.0,1.0,1.0,1.1261411,0.6087053,1.0671595,0.5745269000000001,0.5294755,0.2187294,0.3107461,0.5135571,0.6630979,41.585588
428237,Pasquale Mazzocchi,1995-07-27,Italy,FB,Defender,Salernitana,33,2521,1583.0,0.3411801,0.3411801,0.2611145293,8.0,0.0,0.0,1.8823816,1.5495812,1.6069167,0.2630799,1.7417076999999999,0.9102273,0.8314804,0.002468999999999999,0.3320559,47.2360134
428585,Bremer,1997-03-18,Brazil,CB,Defender,Torino,33,2894,1973.0,5.1767727,5.1767727,0.6354242489999999,7.0,0.0,3.0,0.6684904,0.6466398,3.7020271,2.1213787,0.7241174,0.8040016,-0.0798842,-0.4967539,1.2774492,31.6832976
428785,Julian Chabot,1998-02-12,Germany,CB,Defender,Sampdoria,11,482,345.0,0.0661099,0.0661099,0.0,0.0,0.0,0.0,0.0576507,0.0485579,0.0334191,0.08118510000000001,0.2443774,0.2200666,0.0243108,-0.0929116,0.6570718999999999,9.7319524
428897,Eddie Salcedo,2001-10-01,Italy,FW,Forward,Spezia,12,427,221.0,1.5829639,1.5829639,1.3114905151,12.0,0.0,0.0,0.23945,0.1836626,0.9287208,0.7614564,0.11138529999999999,0.0363309,0.07505439999999998,0.4149133,0.022262,10.590498
429187,Sebastian Walukiewicz,2000-04-05,Poland,CB,Defender,Cagliari,7,302,225.0,0.4548985,0.4548985,0.0,0.0,0.0,0.0,0.0992834,0.0981543,0.5349046000000001,0.0182744,0.2712902,0.2359377,0.0353525,-0.0662924,0.1434162,4.9838398
430368,Andreas Skov Olsen,1999-12-29,Denmark,WAM,Forward,Bologna,18,742,518.0,1.161256,1.161256,0.5213091504,4.0,0.0,0.0,0.6743635,0.6273637,1.1199995,0.6686028,0.6687142,0.2380176,0.4306966,0.5529232000000001,0.431645,13.256490600000001
430788,Ibañez,1998-11-23,Brazil,CB,Defender,Roma,34,2888,2363.0,1.5885999,1.5885999,0.0,0.0,0.0,3.0,1.353418,1.3309289,0.9525391,1.9872831,2.5171242,2.0020146,0.5151096,-0.8121602,0.2549307,39.386979600000004
430847,Aleksa Terzic,1999-08-17,Serbia,FB,Defender,Fiorentina,14,260,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454175,0.43406110000000003,0.39758099999999996,0.0372472,0.2924927,0.1923953,0.10009739999999999,-0.007068200000000002,0.0,2.4206076999999997
430848,Ivan Ilic,2001-03-17,Serbia,CM,Midfielder,Verona,32,2535,1764.0,2.1360865,2.1360865,1.8889586729999999,16.0,1.0,1.0,1.3692244,1.0418234,2.0248168,1.0837891,1.5290169,0.9350784,0.5939385,0.4754236,0.5315107,36.5695484
431026,Johan Vásquez,1998-10-22,Mexico,CB,Defender,Genoa,28,2280,1555.0,0.8274728,0.8274728,0.1972653699,6.0,0.0,1.0,0.4745679,0.4249686,-0.11614280000000005,1.3692039,0.792256,0.6197714,0.1724846,-0.20097399999999999,0.4164068,38.1203109
431079,Tommaso Augello,1994-08-30,Italy,FB,Defender,Sampdoria,36,2396,1686.0,0.3916554,0.3916554,0.343637933,5.0,1.0,1.0,2.1036467,2.0582,2.0908702,0.3631843,1.7407299999999999,1.4284598,0.3122702,-0.023231399999999992,0.1791483,37.7027976
432070,Junior Messias,1991-05-13,Brazil,FW,Forward,Milan,26,1429,878.0,4.2241691999999995,4.2241691999999995,3.9379744772,40.0,5.0,5.0,2.0620284,2.0246633000000003,3.8812042,2.3676182,1.9344144,1.0742143,0.8602001,1.9954163,0.034971,13.1035632
432105,Matteo Pessina,1997-04-21,Italy,CM,Midfielder,Atalanta,27,1443,1149.0,2.9001565,2.9001565,2.7213242519,23.0,1.0,1.0,1.3764238,1.3746695,1.808184,2.4679632,0.7177141,0.30446,0.41325410000000007,1.8239855,0.0854386,20.1365989
432422,Sandro Tonali,2000-05-08,Italy,DMC,Midfielder,Milan,36,2606,1876.0,4.3805887,4.3805887,4.1906033679,31.0,4.0,5.0,3.3837946,2.0727578,4.3153398,2.0351677,2.316928,1.9307133,0.3862147,0.6473549,0.5938917,23.5656584
433059,Marash Kumbulla,2000-02-08,Albania,CB,Defender,Roma,17,1028,754.0,0.6844946999999999,0.6844946999999999,0.0,0.0,0.0,0.0,0.097895,0.0942917,0.5455143,0.2334275,0.5849486,0.3850884,0.1998602,-0.4336214,0.36681949999999997,10.3965052
433734,Yildirim Çetin,1997-01-01,Turkey,CB,Defender,Verona,2,46,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143615,0.001803,-0.0036179999999999997,0.0055122999999999995,0.0125471,0.0117358,0.0008113,-0.0145582,0.0,1.155238
434039,Bjarki Bjarkason,2000-05-11,Iceland,WAM,Midfielder,Venezia,1,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93e-05,7.93e-05,-3.35e-05,0.0001128,0.0013668,-0.0008216,0.0021884,-0.0010595,0.0,0.0397339
437537,Mateusz Praszelik,2000-09-26,Poland,CAM,Midfielder,Verona,2,23,17.0,0.0167475,0.0167475,0.0167475026,1.0,0.0,0.0,0.0013772,0.0013772,0.012960000000000001,0.0051646,0.015406500000000002,-0.0124208,0.0278273,0.034653699999999996,0.0,0.6475359
437746,Alexis Saelemaekers,1999-06-27,Belgium,FB,Midfielder,Milan,36,1866,1253.0,2.8031047,2.8031047,2.6624042913,32.0,1.0,1.0,3.583672,3.4407091,3.7738423,2.4802698000000003,1.8139481,1.0237302,0.7902178999999999,1.6751084,0.0,20.0082869
437780,Gianluca Gaetano,2000-05-05,Italy,CAM,Midfielder,Napoli,2,19,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071884,0.0071884,0.0009130000000000001,0.0062804,0.0030796,-0.0171093,0.020188900000000003,0.0163284,0.0,0.1700446
