,opta_id,game_id,team_id,opp_team_id,home_away,match_day,full_name,birth_date,country,soccRole,team,opponent_team,mins_played,touches,xG,npxG,opxG,goals,npgoals,opgoals,shots,npshots,opshots,xGoT,xA,opxA,xOVA,xT,xT_from_passes,xT_from_carries,xT_from_passes_received,xg_blocked,xg_against_team
87,59046,2228906,129,695.0,a,1,Ciro Immobile,1990-02-20,Italy,FW,Lazio,Empoli,82,48.0,0.8216954,0.0399464,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.877328,0.2645158,0.2645158,0.1381352,0.0755662,0.0312383,0.0443279,0.1873676,0.0,0.8596542
88,462708,2228906,129,695.0,a,1,André Anderson,1999-09-23,Italy,CM,Lazio,Empoli,20,17.0,0.0582138,0.0582138,0.0582138,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0378276,0.0378276,0.0369453,0.0074293,0.0119436,-0.0045143,0.077522,0.0,0.2101326
89,156293,2228906,129,695.0,a,1,Vedat Muriqi,1994-04-24,Kosovo,FW,Lazio,Empoli,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096,0.0002096,-2.24e-05,-0.0023634,-0.0019212,-0.0004422,0.0037759,0.0,0.2101326
90,465701,2228906,129,695.0,a,1,Raúl Moro,2002-12-05,Spain,WAM,Lazio,Empoli,30,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205433,0.0205433,0.0155296,0.0544272,0.0186163,0.0358109,0.0407795,0.0,0.2484158
91,82451,2228906,129,695.0,a,1,Luis Alberto,1992-09-28,Spain,CM,Lazio,Empoli,45,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054866,0.0547493,0.0475628,0.0889144,0.0695096,0.0194048,-0.0280664,0.0,0.5813458
92,156305,2228906,129,695.0,a,1,Gonzalo Escalante,1993-03-27,Argentina,CM,Lazio,Empoli,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002429,0.0001717,-0.0013861,-0.0089045,-0.0004481,-0.0084564,0.0022694,0.076148,0.2101326
93,459089,2228907,126,2182.0,h,1,Ivor Pandur,2000-03-25,Croatia,GK,Verona,Sassuolo,90,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107431,0.0037239,0.0030201,0.0590906,0.0569906,0.0021,-0.0125448,0.1986712,1.9290036
94,141925,2228907,126,2182.0,h,1,Pawel Dawidowicz,1995-05-20,Poland,CB,Verona,Sassuolo,90,39.0,0.1974389,0.1974389,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0264293,0.0264293,0.097635,0.0637537,0.0609667,0.002787,-0.0825794,0.0930281,1.9290036
95,118888,2228907,126,2182.0,h,1,Koray Günter,1994-08-16,Germany,CB,Verona,Sassuolo,90,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154817,0.0153732,0.0108908,0.0392572,0.0359755,0.0032817,-0.018045,0.0440376,1.9290036
96,90557,2228907,126,2182.0,h,1,Federico Ceccherini,1992-05-11,Italy,CB,Verona,Sassuolo,55,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446574,0.0445986,0.0094791,-0.0377865,-0.0467378,0.0089513,-0.0055702,0.0,1.0916674
97,244453,2228907,126,2182.0,h,1,Nicolò Casale,1998-02-14,Italy,CB,Verona,Sassuolo,74,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583528,0.4579628,0.4500611,0.1520738,0.1483413,0.0037325,-0.0281635,0.0,1.6731802
98,57012,2228907,126,2182.0,h,1,Darko Lazovic,1990-09-15,Serbia,FB,Verona,Sassuolo,90,51.0,0.1061387,0.1061387,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.1297401,0.1295906,0.1291475,0.1163352,0.1066195,0.0097157,0.0545963,0.0,1.9290036
99,19620,2228907,126,2182.0,h,1,Miguel Veloso,1986-05-11,Portugal,CM,Verona,Sassuolo,45,29.0,0.026824,0.026824,0.026824,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1016667,0.0917519,0.1101806,0.0148689,0.01731,-0.0024411,-0.0101933,0.0,0.6650773
100,241127,2228907,126,2182.0,h,1,Martin Hongla,1998-03-16,Cameroon,CM,Verona,Sassuolo,55,23.0,0.0186269,0.0186269,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0127177,0.0127177,0.0112985,-0.0038357,-0.0035893,-0.0002464,-0.0039029,0.0,1.0916674
101,218784,2228907,126,2182.0,h,1,Antonín Barak,1994-12-03,Czech Republic,CAM,Verona,Sassuolo,73,40.0,0.1259424,0.1259424,0.0761466,0.0,0.0,0.0,3.0,3.0,2.0,0.1219628,0.017127,0.017127,-0.0256743,0.0528838,0.0056385,0.0472453,-0.0532948,0.2414187,1.6731802
102,157008,2228907,126,2182.0,h,1,Mattia Zaccagni,1995-06-16,Italy,WAM,Verona,Sassuolo,90,66.0,1.3274438,0.5456948,0.5456948,2.0,1.0,1.0,4.0,3.0,3.0,1.3289342,0.7687924,0.5408948,0.5698456,-0.035729,-0.0916728,0.0559438,0.2581351,0.0,1.9290036
103,50401,2228907,126,2182.0,h,1,Nikola Kalinic,1988-01-05,Croatia,FW,Verona,Sassuolo,45,10.0,0.502477,0.502477,0.502477,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.004327,0.004327,-0.0152273,-0.0075416,-0.0206432,0.0131016,0.0410972,0.0,0.6650773
104,161794,2228907,126,2182.0,h,1,Giangiacomo Magnani,1995-10-04,Italy,CB,Verona,Sassuolo,16,12.0,0.0904936,0.0904936,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0029651,0.0029651,-0.0489967,0.0164649,0.0174815,-0.0010166,-0.0011057,0.0,0.2558234
105,32286,2228907,126,2182.0,h,1,Samuel Di Carmine,1988-09-29,Italy,CAM,Verona,Sassuolo,35,10.0,0.0528104,0.0528104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.001436,0.001436,0.0300852,-0.005144,-0.005144,0.0,0.0802755,0.0,0.8373362
106,430848,2228907,126,2182.0,h,1,Ivan Ilic,2001-03-17,Serbia,CM,Verona,Sassuolo,17,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062023,0.0024244,0.001675,0.0189097,0.0188984,1.13e-05,-0.0002816,0.0,0.2558234
107,466149,2228907,126,2182.0,h,1,Matteo Cancellieri,2002-02-12,Italy,CAM,Verona,Sassuolo,45,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315332,0.0315332,0.0266507,0.0294017,0.0217151,0.0076866,0.0216179,0.0,1.2639263
108,152338,2228907,126,2182.0,h,1,Adrien Tameze,1994-02-04,France,CM,Verona,Sassuolo,35,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033996,0.0033211,0.0003314,0.0017597,0.0045581,-0.0027984,0.0082856,0.0,0.8373362
109,18500,2228907,2182,126.0,a,1,Andrea Consigli,1987-01-27,Italy,GK,Sassuolo,Verona,90,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076753,0.0075252,0.0058518,0.0508596,0.0481136,0.002746,-0.0233472,0.0588452,2.4481957
110,155620,2228907,2182,126.0,a,1,Gian Marco Ferrari,1992-05-15,Italy,CB,Sassuolo,Verona,90,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370863,0.0369839,0.0329189,0.1691652,0.1434197,0.0257455,-0.0449464,0.0949035,2.4481957
111,160540,2228907,2182,126.0,a,1,Jeremy Toljan,1994-08-08,Germany,FB,Sassuolo,Verona,90,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032463,0.0030666,-0.0018611,0.0154151,0.0070993,0.0083158,-0.0556932,0.0,2.4481957
112,62305,2228907,2182,126.0,a,1,Vlad Chiriches,1989-11-14,Romania,CB,Sassuolo,Verona,89,72.0,0.0586198,0.0586198,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0082104,0.0076655,0.0090314,0.0268723,0.0211409,0.0057314,-0.0484135,0.0528104,2.4481957
113,218441,2228907,2182,126.0,a,1,Rogerio,1998-01-13,Brazil,FB,Sassuolo,Verona,90,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886626,0.0321153,0.0285035,0.0623754,0.0440383,0.0183371,-0.029154,0.0,2.4481957
114,213965,2228907,2182,126.0,a,1,Maxime Lopez,1997-12-04,France,CM,Sassuolo,Verona,90,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414582,0.040982,0.0219928,0.0803144,0.0623163,0.0179981,-0.0064734,0.0,2.4481957
115,235453,2228907,2182,126.0,a,1,Davide Frattesi,1999-09-22,Italy,CM,Sassuolo,Verona,84,60.0,0.2860592,0.2860592,0.2860592,0.0,0.0,0.0,4.0,4.0,4.0,0.6768644,0.016163,0.016163,0.007031,0.0708956,0.0051085,0.0657871,0.0375885,0.0,2.310711
116,446969,2228907,2182,126.0,a,1,Giacomo Raspadori,2000-02-18,Italy,CAM,Sassuolo,Verona,67,33.0,0.5628554,0.5628554,0.4390916,1.0,0.0,1.0,3.0,3.0,2.0,0.8131334,0.0101632,0.0076736,0.4044916,0.0244843,-0.032375,0.0568593,0.0955465,0.0,1.4761516
117,135365,2228907,2182,126.0,a,1,Jérémie Boga,1997-01-03,Côte d'Ivoire,FW,Sassuolo,Verona,90,48.0,0.0809269,0.0809269,0.0595245,0.0,0.0,0.0,3.0,3.0,2.0,0.0577213,0.0469349,0.0469349,0.0784814,0.0432753,-0.0351654,0.0784407,0.1044375,0.0,2.4481957
118,66228,2228907,2182,126.0,a,1,Filip Djuricic,1992-01-30,Serbia,CAM,Sassuolo,Verona,84,51.0,0.6952946,0.6952946,0.6952946,1.0,0.0,1.0,4.0,4.0,4.0,0.8667402,0.1671826,0.1671826,0.4362341,0.3630846,0.15747,0.2056146,0.0690028,0.0,2.310711
119,50821,2228907,2182,126.0,a,1,Francesco Caputo,1987-08-06,Italy,FW,Sassuolo,Verona,89,30.0,0.1998794,0.1998794,0.1998794,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.675774,0.675774,0.7121322,0.0970496,0.0035492,0.0935004,0.2833983,0.0,2.4481957
120,14715,2228907,2182,126.0,a,1,Francesco Magnanelli,1984-11-12,Italy,CM,Sassuolo,Verona,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003911,0.0003911,0.0001008,0.0012706,0.0012706,0.0,0.0036871,0.0,0.190295
121,195899,2228907,2182,126.0,a,1,Gianluca Scamacca,1999-01-01,Italy,FW,Sassuolo,Verona,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37e-05,5.37e-05,-8.33e-05,-0.0010314,-0.0010314,0.0,0.002346,0.0,0.0
122,95215,2228907,2182,126.0,a,1,Gregoire Defrel,1991-06-17,France,FW,Sassuolo,Verona,6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035137,0.0035137,0.0030721,0.0046043,0.0046043,0.0,0.0071082,0.0,0.190295
123,424044,2228907,2182,126.0,a,1,Hamed Traorè,2000-02-16,Côte d'Ivoire,WAM,Sassuolo,Verona,23,20.0,0.0453683,0.0453683,0.0453683,1.0,0.0,1.0,1.0,1.0,1.0,0.3434821,0.0077126,0.0077126,0.016182,0.028377,0.0114571,0.0169199,0.0306469,0.0,0.972044
124,159522,2228907,2182,126.0,a,1,Kaan Ayhan,1994-11-10,Turkey,CB,Sassuolo,Verona,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002219,0.0002219,-7.6e-06,0.000778,0.0009029,-0.0001249,-0.0023699,0.0,0.0
125,18383,2228908,127,990.0,h,1,Samir Handanovic,1984-07-14,Slovenia,GK,Internazionale,Genoa,90,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029403,0.0029403,0.0016204,0.032264,0.0299548,0.0023092,0.0,0.1670544,0.8028485
126,112065,2228908,127,990.0,h,1,Milan Skriniar,1995-02-11,Slovakia,CB,Internazionale,Genoa,90,75.0,0.3475536,0.3475536,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.5752045,0.0402728,0.040171,0.334275,0.0876712,0.0628466,0.0248246,0.0,0.0,0.8028485
127,78140,2228908,127,990.0,h,1,Stefan de Vrij,1992-02-05,Netherlands,CB,Internazionale,Genoa,90,80.0,0.0778106,0.0778106,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0208818,0.0208221,0.0049394,0.1033234,0.0855845,0.0177389,0.0,0.0,0.8028485
128,215977,2228908,127,990.0,h,1,Alessandro Bastoni,1999-04-13,Italy,CB,Internazionale,Genoa,84,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077774,0.1077774,0.1019743,0.2060351,0.1657345,0.0403006,0.0,0.0,0.8028485
129,111732,2228908,127,990.0,h,1,Hakan Çalhanoglu,1994-02-08,Turkey,CM,Internazionale,Genoa,77,66.0,0.028114,0.028114,0.028114,1.0,0.0,1.0,1.0,1.0,1.0,0.1766087,0.1484405,0.1025129,0.0074886,0.0226247,-0.0193471,0.0419718,0.0,0.0,0.7572899
130,94425,2228908,127,990.0,h,1,Marcelo Brozovic,1992-11-16,Croatia,CM,Internazionale,Genoa,90,105.0,0.1779551,0.1779551,0.1779551,0.0,0.0,0.0,3.0,3.0,3.0,0.3148718,0.1014642,0.0978561,0.2271526,0.163362,0.1514518,0.0119102,0.0,0.0854937,0.8028485
131,45034,2228908,127,990.0,h,1,Ivan Perisic,1989-02-02,Croatia,FB,Internazionale,Genoa,69,42.0,0.0830297,0.0830297,0.0830297,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2878568,0.2870246,0.3339664,0.0496739,-0.1145166,0.1641905,0.0,0.0,0.7572899
132,40002,2228908,127,990.0,h,1,Matteo Darmian,1989-12-02,Italy,FB,Internazionale,Genoa,90,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543543,0.0539101,0.0449479,0.0200191,0.0133162,0.0067029,0.0,0.0,0.8028485
133,171384,2228908,127,990.0,h,1,Nicolò Barella,1997-02-07,Italy,CM,Internazionale,Genoa,77,66.0,0.049524,0.049524,0.049524,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2474093,0.2474093,0.2664777,-0.1391716,0.0617402,-0.2009118,0.0,0.0,0.7572899
134,147166,2228908,127,990.0,h,1,Stefano Sensi,1995-08-05,Italy,CAM,Internazionale,Genoa,69,45.0,0.0395851,0.0395851,0.0395851,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0125517,0.0125517,-0.2684349,0.0277013,-0.0078256,0.0355269,0.0,0.0,0.7572899
135,42544,2228908,127,990.0,h,1,Edin Dzeko,1986-03-17,Bosnia and Herzegovina,FW,Internazionale,Genoa,90,48.0,0.8082992,0.8082992,0.4037657,1.0,0.0,1.0,4.0,4.0,3.0,0.9407578,0.05786,0.05786,0.3947188,0.0143626,0.0203588,-0.0059962,0.0,0.066114,0.8028485
136,161919,2228908,127,990.0,h,1,Federico Dimarco,1997-11-10,Italy,CB,Internazionale,Genoa,21,21.0,0.0678289,0.0678289,0.0678289,0.0,0.0,0.0,1.0,1.0,1.0,0.0703518,0.179215,0.0110145,0.044647,0.0247468,0.0167689,0.0079779,0.0,0.0,0.0455586
137,42565,2228908,127,990.0,h,1,Arturo Vidal,1987-05-22,Chile,CM,Internazionale,Genoa,21,31.0,0.4191369,0.4191369,0.4191369,1.0,0.0,1.0,1.0,1.0,1.0,0.8345843,0.158569,0.158569,0.4418582,0.1704699,0.1521825,0.0182874,0.0,0.0,0.0455586
138,474843,2228908,127,990.0,h,1,Martín Satriano,2001-02-20,Uruguay,FW,Internazionale,Genoa,13,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017122,0.0017122,-0.0609661,-0.0156753,0.0008898,-0.0165651,0.0,0.0,0.0455586
139,199432,2228908,127,990.0,h,1,Denzel Dumfries,1996-04-18,Netherlands,FB,Internazionale,Genoa,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003671,0.0003671,-0.0015842,0.0151531,-0.0102573,0.0254104,0.0,0.0,0.0
140,148215,2228908,127,990.0,h,1,Matías Vecino,1991-08-24,Uruguay,CM,Internazionale,Genoa,13,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108409,0.0108409,0.0079252,0.0369849,0.0182675,0.0187174,0.0,0.0,0.0455586
141,21155,2228908,990,127.0,a,1,Salvatore Sirigu,1987-01-12,Italy,GK,Genoa,Internazionale,90,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020085,0.0018424,0.0006903,0.0104464,0.0109572,-0.0005108,0.0,0.5736874,2.0988368
142,116196,2228908,990,127.0,a,1,Davide Biraschi,1994-07-02,Italy,CB,Genoa,Internazionale,45,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104723,0.0102886,0.0076883,0.0475404,0.0414199,0.0061205,0.0,0.0,0.7567951
143,19821,2228908,990,127.0,a,1,Domenico Criscito,1986-12-30,Italy,FB,Genoa,Internazionale,90,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105724,0.0077524,0.003655,0.0636966,0.0453356,0.018361,0.0,0.206505,2.0988368
144,423112,2228908,990,127.0,a,1,Zinho Vanheusden,1999-07-29,Belgium,CB,Genoa,Internazionale,90,65.0,0.0132416,0.0132416,0.0132416,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0072982,0.0071866,-0.0070949,0.0303556,0.0184228,0.0119328,0.0,0.0830297,2.0988368
145,94751,2228908,990,127.0,a,1,Stefano Sturaro,1993-03-09,Italy,CM,Genoa,Internazionale,71,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241104,0.0240221,0.0046309,0.0829557,0.0858823,-0.0029266,0.0,0.0,1.2938822
146,515759,2228908,990,127.0,a,1,Andrea Cambiaso,2000-02-20,Italy,FB,Genoa,Internazionale,45,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700552,0.0698714,0.06963,0.0425074,0.0425074,0.0,0.0,0.0,0.7567951
147,450024,2228908,990,127.0,a,1,Nicolò Rovella,2001-12-04,Italy,CM,Genoa,Internazionale,90,70.0,0.0780076,0.0780076,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.1681039,0.1677332,0.1694949,0.0349267,0.0260566,0.0088701,0.0,0.0,2.0988368
148,56999,2228908,990,127.0,a,1,Milan Badelj,1989-02-25,Croatia,CM,Genoa,Internazionale,90,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2922277,0.2919146,0.2846809,0.196028,0.1791794,0.0168486,0.0,0.0,2.0988368
149,539199,2228908,990,127.0,a,1,Yayah Kallon,2001-06-30,Sierra Leone,FW,Genoa,Internazionale,54,21.0,0.4976598,0.4976598,0.4976598,0.0,0.0,0.0,3.0,3.0,3.0,0.0232809,0.0004347,0.0004347,0.0314251,0.0582427,-0.0108799,0.0691226,0.0,0.0,0.8063191
150,157717,2228908,990,127.0,a,1,Hernani,1994-03-27,Brazil,CM,Genoa,Internazionale,45,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030405,0.0029269,0.0017898,0.0089141,0.0024981,0.006416,0.0,0.0,0.7567951
151,15061,2228908,990,127.0,a,1,Goran Pandev,1983-07-27,North Macedonia,FW,Genoa,Internazionale,90,35.0,0.0854937,0.0854937,0.0854937,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3171584,0.3171584,0.3030238,0.1714874,0.0682246,0.1032628,0.0,0.0,2.0988368
152,209340,2228908,990,127.0,a,1,Flavio Bianchi,2000-01-24,Italy,FW,Genoa,Internazionale,45,11.0,0.0551934,0.0551934,0.0551934,0.0,0.0,0.0,2.0,2.0,2.0,0.0342148,0.0151065,0.0151065,0.0502139,-0.0007855,-0.0030819,0.0022964,0.0,0.0,1.3420417
153,465639,2228908,990,127.0,a,1,Laurens Serpe,2001-02-07,Italy,CB,Genoa,Internazionale,45,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027276,0.0027276,-0.0019782,0.0333545,0.0208808,0.0124737,0.0,0.0,1.3420417
154,126488,2228908,990,127.0,a,1,Stefano Sabelli,1993-01-13,Italy,FB,Genoa,Internazionale,45,33.0,0.0732525,0.0732525,0.0732525,0.0,0.0,0.0,1.0,1.0,1.0,0.2819622,0.0265728,0.0264047,0.0021578,0.0593326,0.0538765,0.0054561,0.0,0.0,1.3420417
155,201652,2228908,990,127.0,a,1,Andrea Favilli,1997-05-17,Italy,FW,Genoa,Internazionale,36,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002911,0.0002911,-0.1939534,-0.01443,-0.0082232,-0.0062068,0.0,0.0,1.2925178
156,195896,2228908,990,127.0,a,1,Filippo Melegoni,1999-02-18,Italy,CAM,Genoa,Internazionale,19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183509,0.0182944,0.0178721,0.0116261,0.0060376,0.0055885,0.0,0.0,0.8049546
157,171366,2228909,459,137.0,h,1,Alex Meret,1997-03-22,Italy,GK,Napoli,Venezia,90,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019317,0.0017222,0.0011024,0.003917,0.0036207,0.0002963,-0.0059328,0.2477243,0.6753011
158,93661,2228909,459,137.0,h,1,Giovanni Di Lorenzo,1993-08-04,Italy,FB,Napoli,Venezia,90,81.0,0.1127215,0.1127215,0.1127215,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0251237,0.0242885,0.1306909,0.1086962,0.0504265,0.0582697,0.0102033,0.0,0.6753011
159,101019,2228909,459,137.0,h,1,Mário Rui,1991-05-27,Portugal,FB,Napoli,Venezia,90,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0342578,0.0333054,0.0116579,0.0902923,0.0628057,0.0274866,0.0071745,0.0,0.6753011
160,86129,2228909,459,137.0,h,1,Kalidou Koulibaly,1991-06-20,Senegal,CB,Napoli,Venezia,90,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112422,0.0110547,0.0039219,0.0833943,0.0627696,0.0206247,-0.0730151,0.0,0.6753011
161,66806,2228909,459,137.0,h,1,Kostas Manolas,1991-06-14,Greece,CB,Napoli,Venezia,90,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105142,0.0105142,0.002841,0.0804818,0.0547926,0.0256892,-0.0810189,0.0,0.6753011
162,126440,2228909,459,137.0,h,1,Piotr Zielinski,1994-05-20,Poland,CAM,Napoli,Venezia,35,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346878,0.0345277,0.0163929,0.0366103,0.0353542,0.0012561,-0.0318646,0.0,0.0617632
163,101820,2228909,459,137.0,h,1,Stanislav Lobotka,1994-11-25,Slovakia,CM,Napoli,Venezia,90,63.0,0.0378093,0.0378093,0.0378093,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01095,0.01095,0.036601,-0.0136728,-0.0369308,0.023258,-0.0046724,0.0,0.6753011
164,201379,2228909,459,137.0,h,1,Fabián Ruiz,1996-04-03,Spain,CM,Napoli,Venezia,72,56.0,0.0161188,0.0161188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0515305,0.0508543,0.0490528,0.0816839,0.0912767,-0.0095928,0.0418108,0.0,0.4905087
165,218329,2228909,459,137.0,h,1,Victor Osimhen,1998-12-29,Nigeria,FW,Napoli,Venezia,22,9.0,0.1371556,0.1371556,0.1371556,0.0,0.0,0.0,2.0,2.0,2.0,0.0507521,0.0110393,0.0110393,0.0780185,0.0680685,-0.0507549,0.1188234,0.1568994,0.0,0.6753011
166,75592,2228909,459,137.0,h,1,Lorenzo Insigne,1991-06-04,Italy,WAM,Napoli,Venezia,85,53.0,1.7131601,0.1496621,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.7302563,0.1785375,0.1785375,0.1507885,0.013548,-0.0055471,0.0190951,0.0478073,0.0,0.6605533
167,153776,2228909,459,137.0,h,1,Matteo Politano,1993-08-03,Italy,WAM,Napoli,Venezia,71,43.0,0.2679928,0.2679928,0.2679928,0.0,0.0,0.0,1.0,1.0,1.0,0.1782333,0.028122,0.028122,0.1017622,-0.0162099,-0.0323914,0.0161815,0.0940337,0.0,0.4905087
168,225807,2228909,459,137.0,h,1,Eljif Elmas,1999-09-24,North Macedonia,WAM,Napoli,Venezia,55,29.0,0.0979524,0.0979524,0.0979524,1.0,0.0,1.0,1.0,1.0,1.0,0.5578058,0.0011126,0.0011126,0.090819,0.0117691,-0.0059856,0.0177547,0.0257418,0.0,0.5987902
169,147886,2228909,459,137.0,h,1,Andrea Petagna,1995-06-30,Italy,FW,Napoli,Venezia,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001611,0.0001611,-0.00059,-0.0027183,-0.0027183,0.0,0.0001623,0.0,0.0
170,179361,2228909,459,137.0,h,1,Hirving Lozano,1995-07-30,Mexico,WAM,Napoli,Venezia,19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018518,0.0018518,0.0009927,0.0170541,0.0116981,0.005356,0.0101353,0.0,0.1700446
171,437780,2228909,459,137.0,h,1,Gianluca Gaetano,2000-05-05,Italy,CM,Napoli,Venezia,18,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071333,0.0071333,0.0015223,0.0016282,-0.0142682,0.0158964,0.0100835,0.0,0.1700446
172,48860,2228909,137,459.0,a,1,Niki Mäenpää,1985-01-23,Finland,GK,Venezia,Napoli,90,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022191,0.0021134,0.0010736,0.0123217,0.0122259,9.58e-05,0.0010153,0.3427132,2.3829105
173,26720,2228909,137,459.0,a,1,Cristian Molinaro,1983-07-30,Italy,FB,Venezia,Napoli,90,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460011,0.0451866,0.0407171,0.0938521,0.0610756,0.0327765,-0.0296516,0.0,2.3829105
174,174651,2228909,137,459.0,a,1,Mattia Caldara,1994-05-05,Italy,CB,Venezia,Napoli,90,56.0,0.0168513,0.0168513,0.0168513,0.0,0.0,0.0,1.0,1.0,1.0,0.0340349,0.0124742,0.0120617,0.0235933,0.1207497,0.0748785,0.0458712,-0.0210201,0.0,2.3829105
175,169079,2228909,137,459.0,a,1,Pietro Ceccaroni,1995-12-21,Italy,CB,Venezia,Napoli,90,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161437,0.0160573,0.0107347,0.1137179,0.0863983,0.0273196,-0.0745926,0.0161188,2.3829105
